World,Ranking Global,ExpPoints,Name,Level,Vocation,Achievement,Guild,Quota,Highscore Global,Highscore Vocation,Achievement Global,Achievement Vocation,PVP,Guild Exp,Guild Rank,In Arena,PVP Premium,PVP Free,Insurance 50%,Insurance 80%,Insurance 100%,ExpPoints Formatted
33,1913,1308326756,Godstitan,200,warrior,304,Texas,0,0,86,0,68,0,548214731,1,26.166.535,65.416.338,130.832.676,65.416.338,26.166.535,0,1.308.326.756
15,1914,1308044373,Knightboys,200,warrior,243,S A N S,10,0,0,0,0,47,0,0,26.160.887,65.402.219,130.804.437,65.402.219,26.160.887,0,1.308.044.373
23,1915,1307126362,Xzvqtckrzw,200,warrior,323, ,0,0,97,0,76,0,0,0,26.142.527,65.356.318,130.712.636,65.356.318,26.142.527,0,1.307.126.362
23,1916,1306072411,Albanjarie,200,warrior,309,Enjoy,0,0,98,0,97,0,194635315,3,26.121.448,65.303.621,130.607.241,65.303.621,26.121.448,0,1.306.072.411
07,1917,1305663501,Reaper,200,wizard,336,Barumain,0,0,49,50,19,0,0,0,26.113.270,65.283.175,130.566.350,65.283.175,26.113.270,0,1.305.663.501
23,1918,1305121769,Detroit,200,warrior,375,P E A C E,0,0,99,39,31,0,41404016,13,26.102.435,65.256.088,130.512.177,65.256.088,26.102.435,0,1.305.121.769
32,1919,1304013255,Majuj,200,warrior,369,Javanesse,0,0,0,64,43,0,316044660,3,26.080.265,65.200.663,130.401.326,65.200.663,26.080.265,0,1.304.013.255
35,1920,1303969552,Medinkazan,200,warrior,230,Br Comanda,0,98,56,0,96,0,17502651,7,26.079.391,65.198.478,130.396.955,65.198.478,26.079.391,0,1.303.969.552
35,1921,1302748711,Beibz,200,warrior,269,New Star,0,99,57,0,59,0,544357335,1,26.054.974,65.137.436,130.274.871,65.137.436,26.054.974,0,1.302.748.711
07,1922,1302657212,Kanjozoku,200,wizard,362, ,0,0,50,31,11,0,0,0,26.053.144,65.132.861,130.265.721,65.132.861,26.053.144,0,1.302.657.212
34,1923,1301942625,Kazutora,200,warrior,298,L A N L A,0,95,62,57,41,0,91116146,3,26.038.852,65.097.131,130.194.262,65.097.131,26.038.852,0,1.301.942.625
23,1924,1301798818,Anubiszs,200,warrior,250,Clan Senju,0,0,100,0,0,0,28352863,17,26.035.976,65.089.941,130.179.882,65.089.941,26.035.976,0,1.301.798.818
07,1925,1300860109,Faustine,200,warrior,261,Kastam,20,0,64,0,0,4,1984200,91,26.017.202,65.043.005,130.086.011,65.043.005,26.017.202,0,1.300.860.109
34,1926,1300633626,Newgate,200,warrior,281,L A N L A,0,96,63,78,51,0,91116146,3,26.012.673,65.031.681,130.063.363,65.031.681,26.012.673,0,1.300.633.626
01,1927,1300180069,Hussam,200,wizard,295,The Best,0,0,0,0,93,0,0,0,26.003.601,65.009.003,130.018.007,65.009.003,26.003.601,0,1.300.180.069
02,1928,1298860341,LinJianz,200,warrior,404,Avatar War,0,0,0,28,20,0,566030220,2,25.977.207,64.943.017,129.886.034,64.943.017,25.977.207,0,1.298.860.341
36,1929,1298849683,Mrgrey,200,warrior,265,Rudeboyz,0,0,67,0,92,0,12366203,15,25.976.994,64.942.484,129.884.968,64.942.484,25.976.994,0,1.298.849.683
15,1930,1298660560,Merlisa,200,wizard,245,Rip W10,1,0,59,0,0,97,878458572,1,25.973.211,64.933.028,129.866.056,64.933.028,25.973.211,0,1.298.660.560
37,1931,1297753278,Kapitans,200,warrior,288,Beast Mode,0,0,81,0,77,0,193647090,1,25.955.066,64.887.664,129.775.328,64.887.664,25.955.066,0,1.297.753.278
09,1932,1297065464,Jetlia,200,wizard,393,Rstone,0,0,55,19,10,0,0,0,25.941.309,64.853.273,129.706.546,64.853.273,25.941.309,0,1.297.065.464
07,1933,1295655342,Zira,200,wizard,248, ,0,0,51,0,0,0,0,0,25.913.107,64.782.767,129.565.534,64.782.767,25.913.107,0,1.295.655.342
09,1934,1295021043,Mrqkingz,200,wizard,228,B A U T A,0,0,56,0,0,0,0,0,25.900.421,64.751.052,129.502.104,64.751.052,25.900.421,0,1.295.021.043
09,1935,1295016551,Susyy,200,wizard,153,The Hero,0,0,57,0,0,0,441282249,1,25.900.331,64.750.828,129.501.655,64.750.828,25.900.331,0,1.295.016.551
09,1936,1294454643,Caxara,200,wizard,197,Aliance W9,0,0,58,0,0,0,8558286,46,25.889.093,64.722.732,129.445.464,64.722.732,25.889.093,0,1.294.454.643
07,1937,1294428526,Cannibal,200,warrior,289,Monarchy,10,0,65,0,85,42,0,0,25.888.571,64.721.426,129.442.853,64.721.426,25.888.571,0,1.294.428.526
37,1938,1294102420,Onepuchman,200,warrior,309,S L O W,0,0,82,88,52,0,0,0,25.882.048,64.705.121,129.410.242,64.705.121,25.882.048,0,1.294.102.420
15,1939,1294092534,Shanksrock,199,warrior,519,Hakka,0,0,0,3,3,0,464833013,2,25.881.851,64.704.627,129.409.253,64.704.627,25.881.851,0,1.294.092.534
15,1940,1290956078,Zeth,199,wizard,262,Night Sect,0,0,60,0,0,0,0,0,25.819.122,64.547.804,129.095.608,64.547.804,25.819.122,0,1.290.956.078
32,1941,1288777858,Buayajanda,199,wizard,476,Om Om,0,0,65,3,1,0,30810084,18,25.775.557,64.438.893,128.877.786,64.438.893,25.775.557,0,1.288.777.858
02,1942,1288756035,Jackdanien,199,wizard,369, ,0,0,65,48,17,0,0,0,25.775.121,64.437.802,128.875.604,64.437.802,25.775.121,0,1.288.756.035
36,1943,1288363528,Ulubelang,199,warrior,342,Blaclover,0,0,68,53,36,0,8338676,21,25.767.271,64.418.176,128.836.353,64.418.176,25.767.271,0,1.288.363.528
15,1944,1286240025,Lyberty,199,wizard,279,Rip W10,0,0,61,0,0,0,878458572,1,25.724.800,64.312.001,128.624.002,64.312.001,25.724.800,0,1.286.240.025
11,1945,1285444290,Margincall,199,wizard,315, ,0,0,0,0,89,0,0,0,25.708.886,64.272.214,128.544.429,64.272.214,25.708.886,0,1.285.444.290
36,1946,1285217107,Lucifer,199,warrior,172,Princess,0,0,69,0,0,0,111321691,2,25.704.342,64.260.855,128.521.711,64.260.855,25.704.342,0,1.285.217.107
34,1947,1284638921,Gwinter,199,warrior,305,Icecreams,0,97,64,56,40,0,1893012,27,25.692.778,64.231.946,128.463.892,64.231.946,25.692.778,0,1.284.638.921
11,1948,1284222912,Strawberry,199,warrior,421,4 H U N T,20,0,0,19,14,2,32532007,23,25.684.458,64.211.146,128.422.291,64.211.146,25.684.458,0,1.284.222.912
07,1949,1283087430,Ermione,199,wizard,183, ,0,0,52,0,0,0,0,0,25.661.749,64.154.372,128.308.743,64.154.372,25.661.749,0,1.283.087.430
32,1950,1282873647,Stranniksa,199,wizard,94, ,0,0,66,0,0,0,0,0,25.657.473,64.143.682,128.287.365,64.143.682,25.657.473,0,1.282.873.647
07,1951,1280330877,Jokerrain,199,warrior,184,Last Mercy,0,0,66,0,0,0,13266198,31,25.606.618,64.016.544,128.033.088,64.016.544,25.606.618,0,1.280.330.877
07,1952,1279534161,Wrzxn,199,warrior,240,Barumain,0,0,67,0,0,0,0,0,25.590.683,63.976.708,127.953.416,63.976.708,25.590.683,0,1.279.534.161
02,1953,1279408223,Vir,199,warrior,340,Gothsterz,0,0,0,82,52,0,859851517,1,25.588.164,63.970.411,127.940.822,63.970.411,25.588.164,0,1.279.408.223
07,1954,1276911635,Cashard,199,wizard,186,Liga Cieni,0,0,53,0,0,0,18557642,25,25.538.233,63.845.582,127.691.164,63.845.582,25.538.233,0,1.276.911.635
35,1955,1276845220,Ira,199,warrior,288,New Star,0,100,58,89,47,0,544357335,1,25.536.904,63.842.261,127.684.522,63.842.261,25.536.904,0,1.276.845.220
07,1956,1276297116,Explo,199,wizard,254,Fr33dom,0,0,54,0,0,0,54068139,16,25.525.942,63.814.856,127.629.712,63.814.856,25.525.942,0,1.276.297.116
33,1957,1275675282,Vidzz,199,wizard,274, ,0,0,51,0,66,0,0,0,25.513.506,63.783.764,127.567.528,63.783.764,25.513.506,0,1.275.675.282
35,1958,1275552075,Jaxim,199,wizard,106,Dcepticon,0,0,43,0,0,0,10479618,10,25.511.042,63.777.604,127.555.208,63.777.604,25.511.042,0,1.275.552.075
09,1959,1272575409,Freakyx,199,wizard,227,Tajudien,0,0,59,0,0,0,3531562,61,25.451.508,63.628.770,127.257.541,63.628.770,25.451.508,0,1.272.575.409
34,1960,1270975572,Reptile,199,wizard,309, ,0,98,34,55,16,0,0,0,25.419.511,63.548.779,127.097.557,63.548.779,25.419.511,0,1.270.975.572
23,1961,1269247823,Jiakiun,199,wizard,263,The Last,0,0,68,0,0,53,10067606,37,25.384.956,63.462.391,126.924.782,63.462.391,25.384.956,0,1.269.247.823
36,1962,1268809114,Olivia,199,warrior,329,Princess,0,0,70,69,49,0,111321691,2,25.376.182,63.440.456,126.880.911,63.440.456,25.376.182,0,1.268.809.114
32,1963,1268272733,Blackmaru,199,wizard,133,I Am Jahat,0,0,67,0,0,0,3680022,62,25.365.455,63.413.637,126.827.273,63.413.637,25.365.455,0,1.268.272.733
32,1964,1268230119,Asp,199,warrior,365,Militaryw8,0,0,0,69,47,0,115005099,6,25.364.602,63.411.506,126.823.012,63.411.506,25.364.602,0,1.268.230.119
37,1965,1268155695,Mrszetta,198,warrior,271,Y4kuz4,0,0,83,0,97,0,134483856,2,25.363.114,63.407.785,126.815.570,63.407.785,25.363.114,0,1.268.155.695
34,1966,1266717189,Lewywiz,198,wizard,275,W I N E,0,99,35,81,28,0,132614,91,25.334.344,63.335.859,126.671.719,63.335.859,25.334.344,0,1.266.717.189
11,1967,1265368604,Dewaslwa,198,wizard,407,Mg Family,0,0,0,26,9,0,20278072,33,25.307.372,63.268.430,126.536.860,63.268.430,25.307.372,0,1.265.368.604
15,1968,1265043422,Adminslot,198,wizard,256,Night Sect,0,0,62,0,0,0,0,0,25.300.868,63.252.171,126.504.342,63.252.171,25.300.868,0,1.265.043.422
11,1969,1264083995,Udana,198,wizard,320,404,0,0,0,0,81,0,0,0,25.281.680,63.204.200,126.408.400,63.204.200,25.281.680,0,1.264.083.995
34,1970,1262764941,Marevent,198,warrior,313,L A N L A,0,100,65,51,38,0,91116146,3,25.255.299,63.138.247,126.276.494,63.138.247,25.255.299,0,1.262.764.941
32,1971,1262012179,Hevi,198,warrior,325,Death Wars,10,0,0,0,95,45,0,0,25.240.244,63.100.609,126.201.218,63.100.609,25.240.244,0,1.262.012.179
09,1972,1261838097,Arsy,198,wizard,275, ,0,0,60,0,0,0,0,0,25.236.762,63.091.905,126.183.810,63.091.905,25.236.762,0,1.261.838.097
02,1973,1260714177,Yolana,198,warrior,226,Dream Team,5,0,0,0,0,97,186655044,4,25.214.284,63.035.709,126.071.418,63.035.709,25.214.284,0,1.260.714.177
35,1974,1260371391,Public,198,warrior,245,Guardioes,0,0,59,0,80,0,3750748,18,25.207.428,63.018.570,126.037.139,63.018.570,25.207.428,0,1.260.371.391
07,1975,1258399313,Xps,198,wizard,142, ,0,0,55,0,0,0,0,0,25.167.986,62.919.966,125.839.931,62.919.966,25.167.986,0,1.258.399.313
15,1976,1257286383,Amex,198,wizard,441, ,0,0,63,14,4,0,0,0,25.145.728,62.864.319,125.728.638,62.864.319,25.145.728,0,1.257.286.383
07,1977,1255214312,Matitahkop,198,warrior,164,Bitcoins,0,0,68,0,0,0,168479950,3,25.104.286,62.760.716,125.521.431,62.760.716,25.104.286,0,1.255.214.312
36,1978,1254739772,Giih,198,wizard,223,Team Gi,0,0,43,0,74,0,0,0,25.094.795,62.736.989,125.473.977,62.736.989,25.094.795,0,1.254.739.772
37,1979,1253679444,Thailankui,198,warrior,264,H Y D R A,0,0,84,0,0,0,81994266,3,25.073.589,62.683.972,125.367.944,62.683.972,25.073.589,0,1.253.679.444
34,1980,1253583348,Hojlund,198,warrior,227,X Reunion,0,0,66,0,0,0,49039657,5,25.071.667,62.679.167,125.358.335,62.679.167,25.071.667,0,1.253.583.348
38,1981,1253128773,Onyxxx,198,warrior,207,Spears,0,2,2,20,17,0,19649346,1,25.062.575,62.656.439,125.312.877,62.656.439,25.062.575,0,1.253.128.773
15,1982,1252919299,Epower,198,wizard,320,Deadlysinz,0,0,64,0,70,0,36420969,17,25.058.386,62.645.965,125.291.930,62.645.965,25.058.386,0,1.252.919.299
09,1983,1252734987,Makabelico,198,wizard,198,M V P,0,0,61,0,0,0,13915659,35,25.054.700,62.636.749,125.273.499,62.636.749,25.054.700,0,1.252.734.987
33,1984,1251949040,Deviuz,198,wizard,273,L A N L A,0,0,52,0,68,0,113475823,3,25.038.981,62.597.452,125.194.904,62.597.452,25.038.981,0,1.251.949.040
33,1985,1251881583,Mamanglir,198,warrior,335,Awoo Banar,0,0,87,75,47,0,829149,80,25.037.632,62.594.079,125.188.158,62.594.079,25.037.632,0,1.251.881.583
15,1986,1248700386,Cherrybell,198,wizard,327,Blackpinky,0,0,65,0,59,0,2002909,95,24.974.008,62.435.019,124.870.039,62.435.019,24.974.008,0,1.248.700.386
34,1987,1248431490,Falcon,198,warrior,265, ,0,0,67,0,67,0,0,0,24.968.630,62.421.574,124.843.149,62.421.574,24.968.630,0,1.248.431.490
09,1988,1248305146,Brohajii,198,warrior,245,D A M A I,1,0,0,0,0,97,96204444,6,24.966.103,62.415.257,124.830.515,62.415.257,24.966.103,0,1.248.305.146
11,1989,1247621291,Zames,198,wizard,416,D 3 W 4,0,0,0,21,7,0,73450537,8,24.952.426,62.381.065,124.762.129,62.381.065,24.952.426,0,1.247.621.291
09,1990,1247022325,Higgs,198,wizard,343,The Kings,0,0,62,62,30,0,9688925,44,24.940.446,62.351.116,124.702.232,62.351.116,24.940.446,0,1.247.022.325
02,1991,1246525556,Dimitrix,198,wizard,384,T C L A N,0,0,66,38,11,0,704853,88,24.930.511,62.326.278,124.652.556,62.326.278,24.930.511,0,1.246.525.556
23,1992,1245822120,Piratpl,198,wizard,357,P E A C E,0,0,69,66,21,0,41404016,13,24.916.442,62.291.106,124.582.212,62.291.106,24.916.442,0,1.245.822.120
32,1993,1245702504,Verdehilee,198,wizard,254,90s,0,0,68,0,0,0,8389414,45,24.914.050,62.285.125,124.570.250,62.285.125,24.914.050,0,1.245.702.504
33,1994,1244710484,Luckyboyz,198,warrior,262,Admiral,0,0,88,0,0,0,2257050,50,24.894.210,62.235.524,124.471.048,62.235.524,24.894.210,0,1.244.710.484
32,1995,1244216361,Dropdead,198,wizard,93, ,0,0,69,0,0,0,0,0,24.884.327,62.210.818,124.421.636,62.210.818,24.884.327,0,1.244.216.361
11,1996,1243265220,Raja,198,warrior,334,Enjoy,0,0,0,0,93,0,0,0,24.865.304,62.163.261,124.326.522,62.163.261,24.865.304,0,1.243.265.220
02,1997,1240840745,Mysins,197,wizard,146,Nightraid,0,0,67,0,0,0,4293990,45,24.816.815,62.042.037,124.084.074,62.042.037,24.816.815,0,1.240.840.745
34,1998,1238304696,Angle,197,wizard,256,X Reunion,0,0,36,0,46,0,49039657,5,24.766.094,61.915.235,123.830.470,61.915.235,24.766.094,0,1.238.304.696
34,1999,1236861821,Mrtoyz,197,warrior,217,Asgard,0,0,68,0,0,0,81839505,4,24.737.236,61.843.091,123.686.182,61.843.091,24.737.236,0,1.236.861.821
32,2000,1234743254,Mechanik,197,wizard,300,Haoxiangni,0,0,70,0,98,0,134602058,5,24.694.865,61.737.163,123.474.325,61.737.163,24.694.865,0,1.234.743.254
15,2001,1233986053,Rapuh,197,warrior,344,Rip W10,0,0,0,0,76,0,878458572,1,24.679.721,61.699.303,123.398.605,61.699.303,24.679.721,0,1.233.986.053
09,2002,1233677608,Letalking,197,warrior,229,M V P,1,0,0,0,0,98,13915659,35,24.673.552,61.683.880,123.367.761,61.683.880,24.673.552,0,1.233.677.608
09,2003,1233234739,Jamaiica,197,wizard,313,Os Insanos,0,0,63,0,52,0,27148021,21,24.664.695,61.661.737,123.323.474,61.661.737,24.664.695,0,1.233.234.739
37,2004,1232918955,Gadis,197,wizard,232,Snitch V,0,0,39,0,91,0,2673182,27,24.658.379,61.645.948,123.291.896,61.645.948,24.658.379,0,1.232.918.955
36,2005,1232351807,Yangz,197,wizard,295,L I F E,0,0,44,0,40,0,16351577,12,24.647.036,61.617.590,123.235.181,61.617.590,24.647.036,0,1.232.351.807
33,2006,1232255285,Ackerman,197,warrior,305,L A N L A,0,0,89,0,67,0,113475823,3,24.645.106,61.612.764,123.225.528,61.612.764,24.645.106,0,1.232.255.285
32,2007,1232080979,Winfull,197,wizard,295,I Am Fine,0,0,71,0,0,0,713848785,1,24.641.620,61.604.049,123.208.098,61.604.049,24.641.620,0,1.232.080.979
35,2008,1230285216,Rjota,197,warrior,292,Br Comanda,0,0,60,84,43,0,17502651,7,24.605.704,61.514.261,123.028.522,61.514.261,24.605.704,0,1.230.285.216
07,2009,1228434413,Miaz,197,warrior,235,Dcepticonz,0,0,69,0,0,0,124198331,5,24.568.688,61.421.721,122.843.441,61.421.721,24.568.688,0,1.228.434.413
09,2010,1228173135,Whizler,197,wizard,248,Unforgiv3n,0,0,64,0,0,0,199098964,3,24.563.463,61.408.657,122.817.314,61.408.657,24.563.463,0,1.228.173.135
35,2011,1228073479,Vragatcho,197,wizard,277,Br Comanda,0,0,44,0,50,0,17502651,7,24.561.470,61.403.674,122.807.348,61.403.674,24.561.470,0,1.228.073.479
07,2012,1226095834,Qiran,197,warrior,352,Last Mercy,0,0,70,37,22,0,13266198,31,24.521.917,61.304.792,122.609.583,61.304.792,24.521.917,0,1.226.095.834
37,2013,1225121339,Baopei,197,wizard,282,H Y D R A,0,0,40,0,49,0,81994266,3,24.502.427,61.256.067,122.512.134,61.256.067,24.502.427,0,1.225.121.339
37,2014,1224756663,Denn,197,warrior,247,Unexpected,0,0,85,0,0,0,12392779,10,24.495.133,61.237.833,122.475.666,61.237.833,24.495.133,0,1.224.756.663
36,2015,1224671437,Mv,197,wizard,309,Damai,0,0,45,92,30,0,12028180,16,24.493.429,61.233.572,122.467.144,61.233.572,24.493.429,0,1.224.671.437
07,2016,1223424099,Slassher,197,warrior,306,Liga Cieni,0,0,71,0,67,0,18557642,25,24.468.482,61.171.205,122.342.410,61.171.205,24.468.482,0,1.223.424.099
15,2017,1223195899,Miyukii,197,wizard,181,Gipzhi,0,0,66,0,0,0,50072985,11,24.463.918,61.159.795,122.319.590,61.159.795,24.463.918,0,1.223.195.899
36,2018,1222638583,Mysticlord,197,wizard,407,The Lord,0,0,46,13,5,0,263804,78,24.452.772,61.131.929,122.263.858,61.131.929,24.452.772,0,1.222.638.583
36,2019,1222209916,Markyn,197,wizard,171,Imperio,0,0,47,0,0,0,2272218,34,24.444.198,61.110.496,122.220.992,61.110.496,24.444.198,0,1.222.209.916
02,2020,1222027596,One,197,wizard,380,Thekillers,0,0,68,40,12,0,8612933,36,24.440.552,61.101.380,122.202.760,61.101.380,24.440.552,0,1.222.027.596
33,2021,1221255153,Gayvi,197,wizard,298,H O N O R,0,0,53,0,45,0,5123924,28,24.425.103,61.062.758,122.125.515,61.062.758,24.425.103,0,1.221.255.153
07,2022,1220868936,Mythico,197,warrior,285, ,0,0,72,0,89,0,0,0,24.417.379,61.043.447,122.086.894,61.043.447,24.417.379,0,1.220.868.936
07,2023,1219682881,Zyrexaaa,197,warrior,315,Barumain,0,0,73,87,55,0,0,0,24.393.658,60.984.144,121.968.288,60.984.144,24.393.658,0,1.219.682.881
09,2024,1219661874,Binanca,197,warrior,343,D A M A I,0,0,0,60,32,0,96204444,6,24.393.237,60.983.094,121.966.187,60.983.094,24.393.237,0,1.219.661.874
02,2025,1219574658,Lisian,197,warrior,309,W C W,0,0,0,0,85,0,66681551,9,24.391.493,60.978.733,121.957.466,60.978.733,24.391.493,0,1.219.574.658
15,2026,1219357935,Wibzlens,197,warrior,335,Tn Cullen,0,0,0,0,93,0,0,0,24.387.159,60.967.897,121.935.794,60.967.897,24.387.159,0,1.219.357.935
07,2027,1218932677,Kingsworda,197,warrior,301, ,0,0,74,0,71,0,0,0,24.378.654,60.946.634,121.893.268,60.946.634,24.378.654,0,1.218.932.677
37,2028,1217748618,Raymond,197,warrior,243, ,5,0,86,0,0,42,0,0,24.354.972,60.887.431,121.774.862,60.887.431,24.354.972,0,1.217.748.618
07,2029,1217669426,Wizardofoz,197,wizard,278,World18,0,0,56,0,71,0,58177357,13,24.353.389,60.883.471,121.766.943,60.883.471,24.353.389,0,1.217.669.426
34,2030,1217174552,Ladylady,196,wizard,235,X Reunion,0,0,37,0,55,0,49039657,5,24.343.491,60.858.728,121.717.455,60.858.728,24.343.491,0,1.217.174.552
37,2031,1216518905,Bunny,196,warrior,394,H Y D R A,0,0,87,23,16,0,81994266,3,24.330.378,60.825.945,121.651.890,60.825.945,24.330.378,0,1.216.518.905
07,2032,1216129929,Barrett,196,warrior,270,Life Alone,0,0,75,0,0,0,192421753,2,24.322.599,60.806.496,121.612.993,60.806.496,24.322.599,0,1.216.129.929
35,2033,1214628050,As,196,wizard,299, ,0,0,45,74,35,0,0,0,24.292.561,60.731.402,121.462.805,60.731.402,24.292.561,0,1.214.628.050
02,2034,1214194649,Gugax,196,wizard,298,Gothsterz,0,0,69,0,73,0,859851517,1,24.283.893,60.709.732,121.419.465,60.709.732,24.283.893,0,1.214.194.649
15,2035,1214193397,Evoland,196,warrior,334,Hell Gate,0,0,0,0,95,0,14353668,31,24.283.868,60.709.670,121.419.340,60.709.670,24.283.868,0,1.214.193.397
09,2036,1213350624,Dannn,196,wizard,265,Truth One,0,0,65,0,0,0,17352544,28,24.267.012,60.667.531,121.335.062,60.667.531,24.267.012,0,1.213.350.624
02,2037,1212275099,Shelby,196,wizard,250,R T F,0,0,70,0,0,0,45275170,11,24.245.502,60.613.755,121.227.510,60.613.755,24.245.502,0,1.212.275.099
37,2038,1207435107,Liuuu,196,warrior,399,H Y D R A,0,0,88,21,15,0,81994266,3,24.148.702,60.371.755,120.743.511,60.371.755,24.148.702,0,1.207.435.107
07,2039,1206713052,Radke,196,warrior,228,Last Mercy,0,0,76,0,0,0,13266198,31,24.134.261,60.335.653,120.671.305,60.335.653,24.134.261,0,1.206.713.052
02,2040,1205873107,Rein,196,warrior,334,Gothsterz,0,0,0,94,57,0,859851517,1,24.117.462,60.293.655,120.587.311,60.293.655,24.117.462,0,1.205.873.107
33,2041,1205751137,Queenzy,196,wizard,267,8 Dewa,0,0,54,0,74,0,156051651,2,24.115.023,60.287.557,120.575.114,60.287.557,24.115.023,0,1.205.751.137
35,2042,1205546909,Yazuke,196,warrior,305,Br Comanda,0,0,61,65,35,0,17502651,7,24.110.938,60.277.345,120.554.691,60.277.345,24.110.938,0,1.205.546.909
01,2043,1204952855,Xiangz,196,wizard,361, ,0,0,0,77,31,0,0,0,24.099.057,60.247.643,120.495.286,60.247.643,24.099.057,0,1.204.952.855
33,2044,1204529182,Bobins,196,warrior,247,Thungsim,0,0,90,0,0,0,560814,99,24.090.584,60.226.459,120.452.918,60.226.459,24.090.584,0,1.204.529.182
37,2045,1203877668,Zhangxiao,196,wizard,266,United Bn,0,0,41,0,64,0,1172780,42,24.077.553,60.193.883,120.387.767,60.193.883,24.077.553,0,1.203.877.668
07,2046,1203721216,Hoodfellas,196,wizard,266,Last Mercy,0,0,57,0,92,0,13266198,31,24.074.424,60.186.061,120.372.122,60.186.061,24.074.424,0,1.203.721.216
02,2047,1203586857,Gudvin,196,wizard,197,The Mages,0,0,71,0,0,0,0,0,24.071.737,60.179.343,120.358.686,60.179.343,24.071.737,0,1.203.586.857
23,2048,1203513009,Jetz,196,wizard,256,Elysion,0,0,70,0,0,0,1963457,71,24.070.260,60.175.650,120.351.301,60.175.650,24.070.260,0,1.203.513.009
15,2049,1203233991,Khairy,196,warrior,241, ,10,0,0,0,0,32,0,0,24.064.680,60.161.700,120.323.399,60.161.700,24.064.680,0,1.203.233.991
07,2050,1202804669,Misterio,196,wizard,366,Life Alone,0,0,58,25,8,0,192421753,2,24.056.093,60.140.233,120.280.467,60.140.233,24.056.093,0,1.202.804.669
07,2051,1202446175,Sungod,196,wizard,288, ,0,0,59,0,59,0,0,0,24.048.924,60.122.309,120.244.618,60.122.309,24.048.924,0,1.202.446.175
33,2052,1202277737,Mystique,196,warrior,196,L A N L A,0,0,91,0,0,0,113475823,3,24.045.555,60.113.887,120.227.774,60.113.887,24.045.555,0,1.202.277.737
02,2053,1201806630,Gust,196,warrior,405,Thekillers,0,0,0,27,19,0,8612933,36,24.036.133,60.090.332,120.180.663,60.090.332,24.036.133,0,1.201.806.630
23,2054,1200635057,Holianck,196,wizard,343,Salegold,0,0,71,81,28,0,16229929,22,24.012.701,60.031.753,120.063.506,60.031.753,24.012.701,0,1.200.635.057
15,2055,1200443503,Agatha,196,wizard,408,Hakka,0,0,67,35,14,0,464833013,2,24.008.870,60.022.175,120.044.350,60.022.175,24.008.870,0,1.200.443.503
01,2056,1199199400,Eiger,196,warrior,329, ,0,0,0,0,82,0,0,0,23.983.988,59.959.970,119.919.940,59.959.970,23.983.988,0,1.199.199.400
09,2057,1199134724,Lightning,196,wizard,112, ,0,0,66,0,0,0,0,0,23.982.694,59.956.736,119.913.472,59.956.736,23.982.694,0,1.199.134.724
34,2058,1198681733,Patty,196,wizard,353,X Reunion,0,0,38,22,8,0,49039657,5,23.973.635,59.934.087,119.868.173,59.934.087,23.973.635,0,1.198.681.733
37,2059,1198334034,Drops,196,wizard,344,B L I T Z,0,0,42,53,20,0,27759629,4,23.966.681,59.916.702,119.833.403,59.916.702,23.966.681,0,1.198.334.034
01,2060,1198098598,Federal,196,warrior,359, ,0,0,0,78,46,0,0,0,23.961.972,59.904.930,119.809.860,59.904.930,23.961.972,0,1.198.098.598
32,2061,1197163795,Qenywiz,196,wizard,247,Militaryw8,0,0,72,0,0,0,115005099,6,23.943.276,59.858.190,119.716.380,59.858.190,23.943.276,0,1.197.163.795
